gene,LR_stat,pvalue,padj
ENSG00000197081,26.88802050754103,2.1559105791806014e-07,1.1993589438267452e-06
ENSG00000228261,26.883174661172248,2.1613229387093743e-07,1.2021642656525787e-06
ENSG00000186185,26.88139209796967,2.163317320382485e-07,1.203067816235964e-06
ENSG00000174903,26.876944719255608,2.1683012178864888e-07,1.2056333083963823e-06
ENSG00000269688,26.875033700152535,2.170446310158542e-07,1.2066197418628394e-06
ENSG00000114656,26.87223380029105,2.173593000324727e-07,1.208162562921907e-06
ENSG00000128254,26.868320122373877,2.17799908303242e-07,1.21040475356084e-06
ENSG00000250361,26.864143920004672,2.182710593362354e-07,1.212815887875115e-06
ENSG00000257379,26.86185832530706,2.1852934807320038e-07,1.2140436382023613e-06
ENSG00000239388,26.85417400497794,2.1939998030544138e-07,1.2186722731842125e-06
ENSG00000261790,26.846335651808722,2.202916463574859e-07,1.2234161411950404e-06
ENSG00000278356,26.84314105807985,2.206560941255217e-07,1.2252309190968442e-06
ENSG00000105829,26.841439857117646,2.2085041819653023e-07,1.2261005975738402e-06
ENSG00000257949,26.834105687859743,2.216901482760578e-07,1.2305524837402206e-06
ENSG00000176018,26.83281360644178,2.2183841711684638e-07,1.231165358613324e-06
ENSG00000240905,26.824392630017442,2.2280717820690982e-07,1.2363308393866442e-06
ENSG00000112312,26.819500291433677,2.233719459341513e-07,1.2392532285347098e-06
ENSG00000146676,26.808066196222732,2.246974907332328e-07,1.246394643292887e-06
ENSG00000255152,26.805371331424055,2.2501105042959195e-07,1.2479211088115944e-06
ENSG00000139266,26.80269645841424,2.2532271768998157e-07,1.2494365600534663e-06
ENSG00000187446,26.795804884665866,2.261276957380604e-07,1.2536864849630414e-06
ENSG00000243609,26.794160865507997,2.2632015269230816e-07,1.2543258360359997e-06
ENSG00000197353,26.794207952918747,2.2631463812569859e-07,1.2543258360359997e-06
ENSG00000120662,26.791163965627153,2.2667140702246604e-07,1.2560585277193118e-06
ENSG00000137094,26.78166394859656,2.277884804375889e-07,1.26203355379749e-06
ENSG00000168439,26.77053185368235,2.2910448727258455e-07,1.2690413833607468e-06
ENSG00000271741,26.770304968933125,2.2913138807866384e-07,1.2690413833607468e-06
ENSG00000162298,26.768041936240575,2.293998800354831e-07,1.2703120889688373e-06
ENSG00000249207,26.732175412056645,2.336975253193261e-07,1.2938901801898406e-06
ENSG00000186020,26.730558599161107,2.3389314685621064e-07,1.2947528377970523e-06
ENSG00000064666,26.726654907824706,2.3436613933976527e-07,1.2971503716146777e-06
ENSG00000229663,26.716276510809227,2.356283102912499e-07,1.3039142261854738e-06
ENSG00000253284,26.71580602007103,2.3568569027788308e-07,1.304009870571166e-06
ENSG00000227036,26.70879986508283,2.3654180407607534e-07,1.3085239925433105e-06
ENSG00000170100,26.708225415608965,2.366121367650782e-07,1.3086904612030396e-06
ENSG00000143858,26.691996767165207,2.386077745268647e-07,1.3195038332192986e-06
ENSG00000237719,26.68661508169765,2.3927327862589544e-07,1.322959124017574e-06
ENSG00000172663,26.677045647107963,2.4046124222813925e-07,1.3293014651952312e-06
ENSG00000272086,26.675421420748293,2.40663462116764e-07,1.330193255431917e-06
ENSG00000272021,26.670544478810026,2.4127167738468614e-07,1.333328375854675e-06
ENSG00000008128,26.668024906285126,2.415865027295837e-07,1.3348413594582943e-06
ENSG00000054598,26.65684902561715,2.4298792135922753e-07,1.3423565786384912e-06
ENSG00000067955,26.649517140871936,2.439117389919926e-07,1.3472312458385842e-06
ENSG00000167136,26.62961605471536,2.464370612997411e-07,1.360948566410287e-06
ENSG00000185942,26.62168491240944,2.474507613334187e-07,1.3663147130875117e-06
ENSG00000129667,26.618818455147785,2.4781815806772944e-07,1.3681110400065688e-06
ENSG00000131351,26.601922287740923,2.499948937535073e-07,1.3798937431519966e-06
ENSG00000149212,26.601297800151173,2.5007571279447263e-07,1.3801056052098827e-06
ENSG00000101109,26.59615820731136,2.507418567279754e-07,1.3835471096890425e-06
ENSG00000227706,26.593047217808465,2.511459366782807e-07,1.3855416713572594e-06
ENSG00000112297,26.59070522129579,2.5145056430961275e-07,1.3869869831202894e-06
ENSG00000089154,26.584713856973558,2.522315583818512e-07,1.3910589692546321e-06
ENSG00000257607,26.58426830155465,2.522897350347794e-07,1.3911439068838752e-06
ENSG00000177238,26.58030622965115,2.528076589724467e-07,1.3937634658589442e-06
ENSG00000154229,26.563589874385848,2.5500458846649203e-07,1.4056371569673311e-06
ENSG00000057663,26.547282524370694,2.5716620341338216e-07,1.4173121957990196e-06
ENSG00000169439,26.542643257318566,2.577845087991838e-07,1.4204791249012294e-06
ENSG00000198331,26.5341471830327,2.589207017469139e-07,1.4264982317826757e-06
ENSG00000272695,26.52961708739295,2.5952856865940984e-07,1.429605032171634e-06
ENSG00000259823,26.523882242216853,2.6030014589097936e-07,1.433612420773316e-06
ENSG00000279741,26.522816901077036,2.604437319926857e-07,1.434160354193384e-06
ENSG00000111325,26.495880783550863,2.641006659519625e-07,1.4540514403402277e-06
ENSG00000215126,26.494400016728257,2.643031855247848e-07,1.4549201421186613e-06
ENSG00000172954,26.480471901369043,2.662157221926548e-07,1.4652001552123067e-06
ENSG00000104969,26.47271248764033,2.672872150512506e-07,1.470848529254953e-06
ENSG00000156858,26.468241801478616,2.679065311705719e-07,1.4740071403703838e-06
ENSG00000181220,26.465035601509914,2.683515657486318e-07,1.4762059575908326e-06
ENSG00000185115,26.460304570670406,2.69009607312143e-07,1.4795755875199586e-06
ENSG00000176225,26.458197543957326,2.693031951028914e-07,1.4809398902834347e-06
ENSG00000260279,26.455137259855075,2.6973017945333927e-07,1.4830371760239221e-06
ENSG00000141639,26.450844708665866,2.7033023884809007e-07,1.4860851973998625e-06
ENSG00000205592,26.445303191358988,2.711068714144707e-07,1.4901026993647822e-06
ENSG00000123810,26.440240600749508,2.7181833806980024e-07,1.4937607284058877e-06
ENSG00000158615,26.432866388200825,2.728580162108046e-07,1.4992208824476748e-06
ENSG00000254363,26.424191992785506,2.7408610836093424e-07,1.5057142594787676e-06
ENSG00000127528,26.422203896429302,2.743683559848735e-07,1.5070102471440728e-06
ENSG00000284620,26.415533488487444,2.7531747598325194e-07,1.5119680773264639e-06
ENSG00000169715,26.407263335975355,2.764987915459251e-07,1.518199172489714e-06
ENSG00000163735,26.400484764679895,2.774708362352091e-07,1.5232792937274597e-06
ENSG00000287181,26.396042436640816,2.781097216891168e-07,1.5265290073879252e-06
ENSG00000145945,26.39082314376964,2.7886223262700703e-07,1.530401203087331e-06
ENSG00000284959,26.385559180359948,2.796232513605862e-07,1.534318775223382e-06
ENSG00000006576,26.38237910821938,2.8008400727338807e-07,1.536587733560244e-06
ENSG00000103404,26.378218188417176,2.806880262383538e-07,1.5396417590358816e-06
ENSG00000177464,26.37731194100191,2.808197544957099e-07,1.5401045625142457e-06
ENSG00000143952,26.37662801382568,2.8091920825901144e-07,1.5403902362164172e-06
ENSG00000106976,26.373141145598822,2.8142680281968045e-07,1.5429134324513903e-06
ENSG00000170677,26.37020442063508,2.818550244095873e-07,1.5447403275781257e-06
ENSG00000259726,26.37025865188471,2.8184711070772424e-07,1.5447403275781257e-06
ENSG00000151062,26.35720165747335,2.83758897354936e-07,1.5549126975193307e-06
ENSG00000237451,26.355452866842384,2.840159379431224e-07,1.5560590184949843e-06
ENSG00000164070,26.353051046804563,2.8436934247236904e-07,1.5577328205973363e-06
ENSG00000036530,26.351157807385228,2.8464822493238704e-07,1.5589979069132858e-06
ENSG00000279089,26.34832492845973,2.850660325004225e-07,1.5610233219361408e-06
ENSG00000188321,26.342382756370423,2.8594441271898295e-07,1.5655697290314417e-06
ENSG00000235954,26.340327927804434,2.862487912292506e-07,1.566972426924371e-06
ENSG00000237311,26.33308505080699,2.8732425937172597e-07,1.5725950123337717e-06
ENSG00000230923,26.328643582311987,2.879857590728156e-07,1.5759503376352194e-06
ENSG00000215030,26.32664783581104,2.8828349676846647e-07,1.577314246619123e-06
ENSG00000284820,26.321899437474457,2.8899313291946e-07,1.5809309787732006e-06
ENSG00000103018,26.320403009831146,2.8921713290586083e-07,1.581890278567845e-06
ENSG00000167210,26.317775924388,2.8961080189513405e-07,1.5837771143826382e-06
ENSG00000147475,26.311975833906978,2.904818490022403e-07,1.5882734857516576e-06
ENSG00000215158,26.302569888486218,2.9190000275693804e-07,1.5957592687277085e-06
ENSG00000228492,26.29695245549495,2.927502625487355e-07,1.5999918512174502e-06
ENSG00000101557,26.296804893905307,2.9277263103729926e-07,1.5999918512174502e-06
ENSG00000185278,26.2942988994463,2.931527701127239e-07,1.6018001326622992e-06
ENSG00000182534,26.293939745285357,2.932072914111359e-07,1.601828915046693e-06
ENSG00000277688,26.287533821146656,2.9418145013485847e-07,1.606880940760139e-06
ENSG00000172572,26.283906118736976,2.9473455856437213e-07,1.6096317907020168e-06
ENSG00000136367,26.276906118752898,2.958047824228603e-07,1.6152053616447724e-06
ENSG00000196421,26.275740718284037,2.95983337345916e-07,1.6159090309155414e-06
ENSG00000152133,26.27149045490923,2.9663545047146516e-07,1.6191974018517942e-06
ENSG00000006062,26.26969840605556,2.9691083394769575e-07,1.62042861917217e-06
ENSG00000167566,26.268739560168573,2.970582846601808e-07,1.6209613311608056e-06
ENSG00000241839,26.264412559298655,2.977246016497008e-07,1.6243246929796292e-06
ENSG00000250274,26.262651424501126,2.97996228441451e-07,1.6255339385060162e-06
ENSG00000221930,26.25381711100998,2.9936253253934365e-07,1.6327131113943543e-06
ENSG00000140943,26.252778586536635,2.9952356138505755e-07,1.6333174485856541e-06
ENSG00000125814,26.251585218804998,2.9970870672765974e-07,1.6340530696055238e-06
ENSG00000109906,26.25070020227516,2.9984608692441234e-07,1.63452806553063e-06
ENSG00000271964,26.247871658878573,3.002855821763736e-07,1.6366495229663185e-06
ENSG00000179456,26.24729705881837,3.003749416371257e-07,1.636862240603653e-06
ENSG00000121570,26.240123925074773,3.0149272412409786e-07,1.6426782331988457e-06
ENSG00000248592,26.239669805014515,3.0156362938912926e-07,1.6427893391948512e-06
ENSG00000214456,26.232255442923986,3.0272365806969205e-07,1.6488324916668104e-06
ENSG00000230417,26.23171283876073,3.0280872771802796e-07,1.6490196655803257e-06
ENSG00000244682,26.224436712122017,3.0395179894854437e-07,1.6549674209617547e-06
ENSG00000117481,26.22294926681652,3.041860068678581e-07,1.6559654026375094e-06
ENSG00000276698,26.21689455594239,3.051412287364045e-07,1.6607903769184887e-06
ENSG00000197837,26.21668435685964,3.051744447593902e-07,1.6607903769184887e-06
ENSG00000235897,26.215474469496503,3.053657037364152e-07,1.6615531900477993e-06
ENSG00000288093,26.210471676014837,3.0615782166465497e-07,1.6655845895245748e-06
ENSG00000136542,26.206965709837032,3.067141664225144e-07,1.6683321827049695e-06
ENSG00000272077,26.206561600113407,3.0677835773405116e-07,1.668402299369032e-06
ENSG00000128040,26.198553374030503,3.080532156920451e-07,1.6750554557326017e-06
ENSG00000278259,26.19404003487182,3.0877404864578787e-07,1.6785686225924896e-06
ENSG00000136738,26.193861885810712,3.088025357902609e-07,1.6785686225924896e-06
ENSG00000204519,26.188306416646235,3.096922131915103e-07,1.6828421315646278e-06
ENSG00000213782,26.188389463539988,3.096788947960135e-07,1.6828421315646278e-06
ENSG00000163156,26.184621180045188,3.102838003199491e-07,1.6857751009030046e-06
ENSG00000189067,26.183537879474923,3.1045791675270307e-07,1.6864393466897293e-06
ENSG00000255224,26.174649067453817,3.1189029907910207e-07,1.6939372589596788e-06
ENSG00000131778,26.171606058361427,3.123821835511363e-07,1.6963254923109124e-06
ENSG00000167535,26.155586300061035,3.149845343391104e-07,1.7101714567239647e-06
ENSG00000178607,26.151059520911787,3.1572382313280367e-07,1.7138992114713806e-06
ENSG00000063660,26.146361014790102,3.1649299704353756e-07,1.7177689910463958e-06
ENSG00000231760,26.1460600721118,3.165423271428894e-07,1.7177689910463958e-06
ENSG00000172175,26.135583935454818,3.1826437320174565e-07,1.7268258166945566e-06
ENSG00000267940,26.13071662968791,3.190676430161715e-07,1.7308953938568688e-06
ENSG00000141526,26.1255167186473,3.199280493751823e-07,1.735273519309486e-06
ENSG00000176101,26.123518212993464,3.202593516660465e-07,1.7367808295619749e-06
ENSG00000140323,26.121050804780435,3.2066886072695053e-07,1.7387116853220882e-06
ENSG00000148362,26.11544123292773,3.216018203944104e-07,1.7434796470856834e-06
ENSG00000272831,26.10934121211032,3.2261943781809495e-07,1.7485020909593724e-06
ENSG00000124006,26.109243368958165,3.226357864782976e-07,1.7485020909593724e-06
ENSG00000223855,26.1016393343779,3.2390889184371903e-07,1.755109127047889e-06
ENSG00000272084,26.100142418881873,3.2416010550624425e-07,1.756177736344174e-06
ENSG00000145864,26.096780713161735,3.247249819160853e-07,1.75894501363673e-06
ENSG00000071994,26.0960093390786,3.248547370870879e-07,1.7593548308986298e-06
ENSG00000171680,26.085461029966627,3.266343237403038e-07,1.7686982145657943e-06
ENSG00000273599,26.08498660772624,3.267145919250178e-07,1.7688383483578207e-06
ENSG00000248472,26.069859334695288,3.2928439027292453e-07,1.7824545506751085e-06
ENSG00000128268,26.068507940778723,3.2951494658563777e-07,1.783405740199386e-06
ENSG00000175634,26.061529494458018,3.3070809131122234e-07,1.7895654818009273e-06
ENSG00000159459,26.058256224958733,3.3126923196656125e-07,1.7923037700909174e-06
ENSG00000282542,26.057412973552193,3.314139461484008e-07,1.7927884824747655e-06
ENSG00000266236,26.052043598835255,3.3233689638399216e-07,1.7974822125727912e-06
ENSG00000227502,26.04807052583442,3.3302149234199777e-07,1.8008854296552132e-06
ENSG00000197403,26.04269024864784,3.339508160469322e-07,1.8056107131302291e-06
ENSG00000274080,26.03764920840394,3.3482390288033606e-07,1.8100304138088912e-06
ENSG00000154380,26.03551736965021,3.351938164130959e-07,1.811728984109474e-06
ENSG00000286379,26.032753264066233,3.3567404996372546e-07,1.8140231726354735e-06
ENSG00000184371,26.03029393770476,3.361019111972063e-07,1.8160336195307432e-06
ENSG00000272434,26.025587792891148,3.369221872043247e-07,1.820163350873596e-06
ENSG00000092068,26.0235033375291,3.372861465222761e-07,1.8218269485463316e-06
ENSG00000104892,26.022261004817963,3.3750325322478036e-07,1.8226969115536875e-06
ENSG00000163125,26.019413167460222,3.380014623478311e-07,1.8250844360744086e-06
ENSG00000141349,26.017396980792878,3.383546256858294e-07,1.8266881036777131e-06
ENSG00000102057,26.007992346627752,3.4000687224962317e-07,1.8349989212250656e-06
ENSG00000068724,26.008284376535237,3.399554457131328e-07,1.8349989212250656e-06
ENSG00000120664,26.007596598165595,3.4007657609334783e-07,1.8350705836581812e-06
ENSG00000288061,26.00381773374964,3.407428756917828e-07,1.838360949443955e-06
ENSG00000213188,25.996460773773084,3.4204383101856404e-07,1.8447677400308028e-06
ENSG00000206113,25.996743211430253,3.419937948580383e-07,1.8447677400308028e-06
ENSG00000205424,25.99238076215383,3.427674579553984e-07,1.848363997284939e-06
ENSG00000258355,25.991024683070393,3.430083104743395e-07,1.849356146095237e-06
ENSG00000263874,25.990446729758833,3.431110120220572e-07,1.849603237689598e-06
ENSG00000167281,25.987408945382626,3.4365132935336456e-07,1.852208905076255e-06
ENSG00000232416,25.98582438876162,3.4393350586455726e-07,1.8534226143706927e-06
ENSG00000248339,25.98188912187422,3.4463529998024284e-07,1.8568968233859272e-06
ENSG00000221821,25.977849079282645,3.453572725782863e-07,1.860478585189834e-06
ENSG00000136870,25.97389772677026,3.460648624340221e-07,1.863981691964105e-06
ENSG00000266088,25.957078620129543,3.4909304469567794e-07,1.879980791454353e-06
ENSG00000110172,25.954314971657553,3.4959315823492805e-07,1.8822376806889703e-06
ENSG00000105926,25.95394160319723,3.4966077853956257e-07,1.8822376806889703e-06
ENSG00000286269,25.953803722627928,3.4968575323543323e-07,1.8822376806889703e-06
ENSG00000228366,25.952124059999825,3.4999013887151585e-07,1.8835643383053847e-06
ENSG00000136274,25.950613247098552,3.5026415272870185e-07,1.8847271302188685e-06
ENSG00000170464,25.947454933224225,3.5083766623025965e-07,1.8875008405526062e-06
ENSG00000175229,25.945849462946533,3.5112956196319647e-07,1.88875878500944e-06
ENSG00000100097,25.939902869290222,3.522128537711098e-07,1.8942726030005017e-06
ENSG00000121579,25.927000016807394,3.545749034263822e-07,1.906660881156217e-06
ENSG00000186432,25.924104953076604,3.551070631880692e-07,1.909206795999733e-06
ENSG00000137509,25.92191521920242,3.5551010360021616e-07,1.911057783353096e-06
ENSG00000180061,25.921250633892527,3.556325172459719e-07,1.911399888592546e-06
ENSG00000130731,25.907585919251975,3.581588839240978e-07,1.924660149203488e-06
ENSG00000182224,25.891518382409444,3.611525145620402e-07,1.9404265783225956e-06
ENSG00000151917,25.889075657877243,3.616098233080381e-07,1.942562714506775e-06
ENSG00000233730,25.880415645050956,3.6323576855264783e-07,1.9509750065845106e-06
ENSG00000065802,25.87814671521411,3.6366297770328014e-07,1.9529470543041735e-06
ENSG00000135740,25.87568026740698,3.6412794822401124e-07,1.9551212039196458e-06
ENSG00000154710,25.873336617345466,3.6457032129888123e-07,1.9571733227603523e-06
ENSG00000130309,25.868377731196578,3.6550810711104434e-07,1.9618839180500716e-06
ENSG00000100418,25.855560345477812,3.679432492038704e-07,1.974628770727438e-06
ENSG00000103184,25.84943376922407,3.6911295983315467e-07,1.9805793894891694e-06
ENSG00000234624,25.84766097604479,3.694521235124149e-07,1.982072246926882e-06
ENSG00000251393,25.846944109531357,3.695893602280446e-07,1.9824814734185165e-06
ENSG00000285932,25.837754068364326,3.7135323251642887e-07,1.9916144175295678e-06
ENSG00000272333,25.835364144331514,3.718133188440777e-07,1.993753133626891e-06
ENSG00000181544,25.835040579119738,3.7187565256358133e-07,1.9937586502922505e-06
